x,y,z,distance
112.0492899,-34.03363092,-2604,213.0780081
112.0567256,-34.03359382,-2605,213.7631464
112.0641612,-34.03355671,-2605,214.4482847
112.0715968,-34.0335196,-2606,215.133423
112.0790325,-34.0334825,-2607,215.8185613
112.0864681,-34.03344539,-2602,216.5036996
112.0939037,-34.03340828,-2594,217.1888378
112.1013394,-34.03337117,-2592,217.8739761
112.108775,-34.03333407,-2595,218.5591144
112.1162106,-34.03329696,-2598,219.2442527
112.1236463,-34.03325985,-2598,219.929391
112.1310819,-34.03322275,-2601,220.6145293
112.1385176,-34.03318564,-2607,221.2996676
112.1459532,-34.03314853,-2610,221.9848059
112.1533888,-34.03311143,-2617,222.6699442
112.1608245,-34.03307432,-2629,223.3550825
112.1682601,-34.03303721,-2633,224.0402207
112.1756957,-34.0330001,-2637,224.725359
112.1831314,-34.032963,-2638,225.4104973
112.190567,-34.03292589,-2638,226.0956356
112.1980026,-34.03288878,-2640,226.7807739
112.2054383,-34.03285168,-2641,227.4659122
112.2128739,-34.03281457,-2642,228.1510505
112.2203095,-34.03277746,-2642,228.8361888
112.2277452,-34.03274036,-2639,229.5213271
112.2351808,-34.03270325,-2638,230.2064653
112.2426165,-34.03266614,-2636,230.8916036
112.2500521,-34.03262904,-2633,231.5767419
112.2574877,-34.03259193,-2633,232.2618802
112.2649234,-34.03255482,-2632,232.9470185
112.272359,-34.03251771,-2629,233.6321568
112.2797946,-34.03248061,-2627,234.3172951
112.2872303,-34.0324435,-2627,235.0024334
112.2946659,-34.03240639,-2626,235.6875717
112.3021015,-34.03236929,-2626,236.37271
112.3095372,-34.03233218,-2626,237.0578482
112.3169728,-34.03229507,-2626,237.7429865
112.3244084,-34.03225797,-2626,238.4281248
112.3318441,-34.03222086,-2626,239.1132631
112.3392797,-34.03218375,-2627,239.7984014
112.3467154,-34.03214664,-2625,240.4835397
112.354151,-34.03210954,-2623,241.168678
112.3615866,-34.03207243,-2616,241.8538163
112.3690223,-34.03203532,-2614,242.5389546
112.3764579,-34.03199822,-2608,243.2240929
112.3838935,-34.03196111,-2605,243.9092311
112.3913292,-34.031924,-2605,244.5943694
112.3987648,-34.0318869,-2598,245.2795077
112.4062004,-34.03184979,-2595,245.964646
112.4136361,-34.03181268,-2589,246.6497843
112.4210717,-34.03177557,-2587,247.3349226
112.4285073,-34.03173847,-2580,248.0200609
112.435943,-34.03170136,-2575,248.7051992
112.4433786,-34.03166425,-2574,249.3903375
112.4508142,-34.03162715,-2573,250.0754758
112.4582499,-34.03159004,-2573,250.760614
112.4656855,-34.03155293,-2572,251.4457523
112.4731212,-34.03151583,-2571,252.1308906
112.4805568,-34.03147872,-2571,252.8160289
112.4879924,-34.03144161,-2575,253.5011672
112.4954281,-34.0314045,-2578,254.1863055
112.5028637,-34.0313674,-2580,254.8714438
112.5102993,-34.03133029,-2585,255.5565821
112.517735,-34.03129318,-2588,256.2417204
112.5251706,-34.03125608,-2588,256.9268586
112.5326062,-34.03121897,-2594,257.6119969
112.5400419,-34.03118186,-2596,258.2971352
112.5474775,-34.03114476,-2602,258.9822735
112.5549131,-34.03110765,-2607,259.6674118
112.5623488,-34.03107054,-2609,260.3525501
112.5697844,-34.03103343,-2613,261.0376884
112.5772201,-34.03099633,-2617,261.7228267
112.5846557,-34.03095922,-2625,262.407965
112.5920913,-34.03092211,-2625,263.0931033
112.599527,-34.03088501,-2629,263.7782415
112.6069626,-34.0308479,-2633,264.4633798
112.6143982,-34.03081079,-2644,265.1485181
112.6218339,-34.03077369,-2670,265.8336564
112.6292695,-34.03073658,-2679,266.5187947
112.6367051,-34.03069947,-2697,267.203933
112.6441408,-34.03066236,-2705,267.8890713
112.6515764,-34.03062526,-2720,268.5742096
112.659012,-34.03058815,-2720,269.2593479
112.6664477,-34.03055104,-2728,269.9444862
112.6738833,-34.03051394,-2743,270.6296244
112.681319,-34.03047683,-2750,271.3147627
112.6887546,-34.03043972,-2766,271.999901
112.6961902,-34.03040262,-2777,272.6850393
112.7036259,-34.03036551,-2782,273.3701776
112.7110615,-34.0303284,-2796,274.0553159
112.7184971,-34.0302913,-2804,274.7404542
112.7259328,-34.03025419,-2804,275.4255925
112.7333684,-34.03021708,-2820,276.1107308
112.740804,-34.03017997,-2828,276.7958691
112.7482397,-34.03014287,-2844,277.4810073
112.7556753,-34.03010576,-2869,278.1661456
112.7631109,-34.03006865,-2877,278.8512839
112.7705466,-34.03003155,-2893,279.5364222
112.7779822,-34.02999444,-2896,280.2215605
112.7854179,-34.02995733,-2896,280.9066988
112.7928535,-34.02992023,-2900,281.5918371
112.8002891,-34.02988312,-2902,282.2769754
112.8077248,-34.02984601,-2906,282.9621137
112.8151604,-34.0298089,-2907,283.6472519
112.822596,-34.0297718,-2901,284.3323902
112.8300317,-34.02973469,-2899,285.0175285
112.8374673,-34.02969758,-2896,285.7026668
112.8449029,-34.02966048,-2895,286.3878051
112.8523386,-34.02962337,-2896,287.0729434
112.8597742,-34.02958626,-2896,287.7580817
112.8672098,-34.02954916,-2896,288.44322
112.8746455,-34.02951205,-2896,289.1283583
112.8820811,-34.02947494,-2897,289.8134966
112.8895168,-34.02943783,-2904,290.4986348
